username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
inquirer_libre;2017-06-12 07:37;0;1;"ICYMI: LOOK: Angel Locsin shares glimpses of war-torn Marawi http:// ebx.sh/2r86ijp pic.twitter.com/ceJYpb26gM";;;;"874048057138085888";https://twitter.com/inquirer_libre/status/874048057138085888
bootscanlas;2017-06-12 07:37;0;0;"Sad day independence day while still conflict in Marawi that caused lives of brace soldiers";;;;"874048030986485764";https://twitter.com/bootscanlas/status/874048030986485764
theNewsCampbell;2017-06-12 07:37;0;0;"Drone footage of the devastation at Marawi Philippines 11june17 https:// youtu.be/XABccdZKFVc via @YouTube";;@YouTube;;"874048030277722112";https://twitter.com/theNewsCampbell/status/874048030277722112
mikeligalig;2017-06-12 07:37;0;0;"High noon salute to Marawi heroes http:// newsinfo.inquirer.net/904568/high-no on-salute-to-marawi-heroes …";;;;"874047987772674052";https://twitter.com/mikeligalig/status/874047987772674052
tarushinelle;2017-06-12 07:37;0;0;"Sana ngayong araw ng kalayaan, makalaya nadin ang mga taga marawi #Kalayaan2017";;;#Kalayaan2017;"874047875117797376";https://twitter.com/tarushinelle/status/874047875117797376
jaackielynm;2017-06-12 07:36;0;0;"anay nasa marawi ang panaginip e";;;;"874047801499426817";https://twitter.com/jaackielynm/status/874047801499426817
rhiyohermoso;2017-06-12 07:35;0;1;"Please, mahuman na unta ning gubot sa marawi";;;;"874047582397382656";https://twitter.com/rhiyohermoso/status/874047582397382656
KopitiamBot;2017-06-12 07:35;0;0;"Indonesian militants’ presence in Marawi City sparks alarm http:// kopitiambot.com/2017/06/12/ind onesian-militants-presence-in-marawi-city-sparks-alarm/ … pic.twitter.com/K5K8ensp2P";;;;"874047519956905989";https://twitter.com/KopitiamBot/status/874047519956905989
Simply_Clinton;2017-06-12 07:35;0;1;"Dedicating this song to you all our heroes, esp those in Marawi right now... @AltTeamAFP Mabuhay Ka, Pilipino.flv https://www. youtube.com/watch?v=-DHAfy nEpiI&feature=share …";;@AltTeamAFP;;"874047509223456772";https://twitter.com/Simply_Clinton/status/874047509223456772
dzbb;2017-06-12 07:35;0;3;"Grupong Bayan, nanawagan kay Pang. Rodrigo Duterte na huwag hayaang makialam ang Amerika sa kaguluhan sa Marawi City. | via @allangatus pic.twitter.com/ioViKzAI5o";;@allangatus;;"874047413647843333";https://twitter.com/dzbb/status/874047413647843333
BBMbazzine;2017-06-12 07:35;6;9;"Lord please keep our soldiers & policemen safe they are now fighting for our country in Marawi #BBMRealVP #TeroRisa pic.twitter.com/2w6xwuHjhH";;;#BBMRealVP #TeroRisa;"874047345012334598";https://twitter.com/BBMbazzine/status/874047345012334598
ModernizePH;2017-06-12 07:34;0;0;"High salute to Marawi heroes http:// fb.me/1anzbWJ9n";;;;"874047234744082436";https://twitter.com/ModernizePH/status/874047234744082436
amilenec;2017-06-12 07:34;0;0;"High noon salute to Marawi heroes http:// newsinfo.inquirer.net/904568/high-no on-salute-to-marawi-heroes …";;;;"874047212145131520";https://twitter.com/amilenec/status/874047212145131520
ellaadoocool;2017-06-12 07:33;0;0;"Sana malaya narin ang marawi .";;;;"874047070344052736";https://twitter.com/ellaadoocool/status/874047070344052736
kxrenoids;2017-06-12 07:33;0;0;"PAPUPUNTAHIN NA BA NATIN SA MARAWI YAN??";;;;"874046967638220800";https://twitter.com/kxrenoids/status/874046967638220800
