PHLNewsOnline,2017-07-08 4:45,gma news cbcp members expect discussion on marawi siege youth clergy formation,,en,0.085244,0.117323,0.352381,0.122345,0.203003,"['sadness', 0.352381]"
Ivan226622,2017-07-08 4:36,marawi hostages being forced to fight alongside terrorists military marawiclash u  abs,,en,0.2358,0.006471,0.254206,0.64869,0.210111,"['fear', 0.64869]"
msnph,2017-07-08 4:30,4 more civilians rescued in marawi 300 still trapped,,en,0.072591,0.114854,0.427603,0.224126,0.062232,"['sadness', 0.427603]"
mannluzon,2017-07-08 4:21,golf for marawi victims,,en,0.111662,0.054317,0.557281,0.063959,0.36943,"['sadness', 0.557281]"
bdsaguing,2017-07-08 4:15,marawi hostages being forced to fight alongside terrorists military via abscbnnews,,en,0.169913,0.006504,0.253156,0.67673,0.251519,"['fear', 0.67673]"
isionshyproper,2017-07-08 4:11,it seems to me if the milf is the biggest shit kicker in the area they saw marawi coming a did nothing about it or b couldnt do anything,,en,0.607861,0.005828,0.166926,0.074538,0.503503,"['anger', 0.607861]"
petersthoughts,2017-07-08 4:02,filipinos watch in horror as their city is destroyed in fight with islamic state philippines marawi isishttp,,en,0.19377,0.011881,0.212936,0.728876,0.166327,"['fear', 0.728876]"
inquirerdotnet,2017-07-08 4:00,look todays inquirer front page full issue at http duterteyear1 marawi 1,,en,0.05331,0.055087,0.358468,0.026053,0.577917,"['disgust', 0.577917]"
ModernizePH,2017-07-08 4:00,military death toll rise in marawi,,en,0.107126,0.027448,0.563869,0.346338,0.209008,"['sadness', 0.563869]"
ABSCBNNews,2017-07-08 4:00,marawi hostages being forced to fight alongside terrorists military marawiclash,,en,0.236417,0.004833,0.24305,0.657929,0.222045,"['fear', 0.657929]"
environmentguru,2017-07-08 3:44,sudan sanctions mosul and marawi the cheat sheet check out the topics on irins radar,,en,0.08767,0.046662,0.345467,0.07503,0.289741,"['sadness', 0.345467]"
rttelpo,2017-07-08 3:43,dreadknot used official for marawi july 8 2017,,en,0.151579,0.207478,0.084599,0.116374,0.116427,"['joy', 0.207478]"
bdsaguing,2017-07-08 3:38,use of bigger bombs in marawi discretion of ground commanders  padilla via davaotoday,,en,0.087193,0.125313,0.332891,0.377749,0.288033,"['fear', 0.377749]"
alexsonbdn,2017-07-08 3:27,marawi ey ey ey,,en,0.08686,0.170472,0.175985,0.093654,0.072945,"['sadness', 0.175985]"
Lirejoyeuse,2017-07-08 3:16,sudan sanctions mosul and marawi the cheat sheet,,en,0.180026,0.033164,0.409876,0.120724,0.365033,"['sadness', 0.409876]"
jovelyn_n,2017-07-08 2:50,marawi hostages forced to fight alongside terrorists afp u,,en,0.341709,0.004686,0.230246,0.618592,0.178065,"['fear', 0.618592]"
AnlaboTsong,2017-07-08 2:29,despite the declaration of martial law in mindanao despite the ongoing war in marawi despite the heartbreaking,,en,0.1519,0.041785,0.791943,0.04226,0.096636,"['sadness', 0.791943]"
Rosario_UST,2017-07-08 2:15,bishops to tackle marawi crisis in plenary assembly by cbcp news the situation in southern philippines,,en,0.103203,0.054088,0.373547,0.375833,0.299047,"['fear', 0.375833]"
phildaily,2017-07-08 2:14,tent city for displaced marawi folk readied  manila bulletin,,en,0.132361,0.297044,0.282023,0.100421,0.115749,"['joy', 0.297044]"
nassay10,2017-07-08 2:01,why cry ,,en,0.0,0.0,0.916667,0.0,0.0,"['sadness', 0.916667]"
TempoPHL,2017-07-08 2:00,govt working ot to freemarawi,,en,0.095073,0.027466,0.685998,0.100005,0.064111,"['sadness', 0.685998]"
BoycottFamilyLw,2017-07-08 1:56,manila amaq reports isis fighters killing 28 philippines soldiers in 5days in marawi,,en,0.225029,0.005636,0.44935,0.303682,0.197063,"['sadness', 0.44935]"
LNewswire,2017-07-08 1:48,sudan sanctions mosul and marawi the cheat sheet environment general,,en,0.079328,0.098172,0.506413,0.135329,0.331743,"['sadness', 0.506413]"
_Jiyoshi,2017-07-08 1:34,mrkdvddgzmn goes to marawi city c,,en,0.101319,0.177602,0.383548,0.251275,0.04521,"['sadness', 0.383548]"
bedlamfury,2017-07-08 1:28,tent city for displaced marawi folk readied philippineshttp,,en,0.148486,0.294626,0.285611,0.108152,0.124531,"['joy', 0.294626]"
inquirer_libre,2017-07-08 1:26,icymi female soldiers show bravery in marawi combat zone,,en,0.03723,0.064366,0.426973,0.338146,0.321482,"['sadness', 0.426973]"
bpolitics,2017-07-08 1:20,support for philippines duterte surges to a record high in the wake of marawi crisis cc,,en,0.137365,0.026106,0.176226,0.29314,0.074303,"['fear', 0.29314]"
babyba,2017-07-08 1:09,these are not from marawi the left photos were from russian i think it was in chechnia whille the right photo was from basilan,,en,0.035234,0.451098,0.146731,0.382925,0.083225,"['joy', 0.451098]"
Rise2030,2017-07-08 1:07,in the wake of the marawi siege rise2030phil is responding to provide nutritious meals weriseformarawi more,,en,0.168142,0.202244,0.302839,0.055451,0.058089,"['sadness', 0.302839]"
babyba,2017-07-08 1:06,marawi is just a matter of time and the govt will have a full control as most strategic isis position were fall one after another,,en,0.236412,0.025956,0.519504,0.125806,0.16105,"['sadness', 0.519504]"
alders_ledge,2017-07-08 1:03,and in times where islamists cause havoc such as in marawi the muslims of luzon become casualties through default,,en,0.250563,0.128882,0.434962,0.20393,0.188601,"['sadness', 0.434962]"
SiegfridAlegado,2017-07-08 1:01,war in the marawi philippines  googles 27 billion fine vice newshttps,,en,0.075289,0.371791,0.433458,0.106313,0.045052,"['sadness', 0.433458]"
inquirerdotnet,2017-07-08 0:54,icymi afp death toll now at 85 in marawi dnd chief cites many injuries,,en,0.089948,0.012784,0.723103,0.264755,0.163075,"['sadness', 0.723103]"
ajTrumplady,2017-07-08 0:46,the crisis in marawi continues isisdeath,,en,0.160965,0.01682,0.351546,0.303487,0.390727,"['disgust', 0.390727]"
1spiritoftruth,2017-07-08 0:46,rody duterte says bad weather stopped him from flying into the battlefield at marawi but he was seen toting a,,en,0.257088,0.026674,0.468005,0.255456,0.235844,"['sadness', 0.468005]"
PhamNguyenly,2017-07-08 0:46,rody tries to enter marawi  philippine star 1,,en,0.040798,0.314055,0.299302,0.099239,0.096189,"['joy', 0.314055]"
NanaInThames,2017-07-08 0:42,we are getting closer to marawi type situation in europe is the price worth paying for this liberal utopia philippines isis,,en,0.18121,0.032689,0.3625,0.056264,0.58998,"['disgust', 0.58998]"
TabsTerror,2017-07-08 0:38,afp video shows militants intention of establishing islamic state in marawi  headlines news the philippine ,,en,0.082353,0.135537,0.318914,0.229891,0.287978,"['sadness', 0.318914]"
theneiia,2017-07-08 0:31,sudan sanctions mosul and marawi the cheat sheet  check out the topics on irins radar and trawl through ou,,en,0.08767,0.046662,0.345467,0.07503,0.289741,"['sadness', 0.345467]"
NAljaSsim,2017-07-08 0:30,ealqattan 86marawi noraq8 absum8,,en,0.0,0.0,0.0,0.0,0.0,"['anger', 0.0]"
DannyShookNews,2017-07-08 0:26,guntoting duterte makes surprise visit near marawi dsnasia asiapacific,,en,0.014675,0.422658,0.032438,0.111615,0.228953,"['joy', 0.422658]"
Amor_Filia,2017-07-08 0:25,marawi woman doctor writes remorseful open letter to duterte i am sorry too  pinoy trending news 8,,en,0.049166,0.059763,0.326459,0.493168,0.233026,"['fear', 0.493168]"
Allnewsasia,2017-07-08 0:06,now in asia guntoting duterte makes surprise visit near marawi c,,en,0.015962,0.422577,0.048548,0.176453,0.205137,"['joy', 0.422577]"
chuhaizhou,2017-07-08 0:04,guntoting duterte makes surprise visit near marawi c,,en,0.014675,0.422658,0.032438,0.111615,0.228953,"['joy', 0.422658]"
donniebi,2017-07-08 0:03,fighting isis from mosul to marawi via manilabulletin,,en,0.179133,0.024792,0.260077,0.381647,0.51455,"['disgust', 0.51455]"
donniebi,2017-07-08 0:03,fighting isis from mosul to marawi,,en,0.385933,0.012475,0.223956,0.256111,0.457346,"['disgust', 0.457346]"
MikeofNewYORK,2017-07-08 0:03,what is worrisome now is shift to urban warfare implication this could be copied  mixed w looting  robberies  its the marawi model now,,en,0.059309,0.139861,0.309411,0.108014,0.031387,"['sadness', 0.309411]"
florenzeart,2017-07-08 0:00,these guys just became champions today for our marawi kids champion sign see us at robinsons otis up until july 9 2017,,en,0.063922,0.605243,0.119311,0.114831,0.047773,"['joy', 0.605243]"
yolanda_page,2017-07-08 0:00,marawiclash all must pray for marawi everyday see gods hands do miracles amen,,en,0.003157,0.662982,0.031479,0.162097,0.209546,"['joy', 0.662982]"
